project_id,is_blue_ccs,log_capacity_mw,region,sponsor_type,sponsor_owner,tech,year_announced,duration,event_any,event_type,capacity_mw,region_short,cap_bkt,key,v7_project_id,sp_record_id,match_quality,Record ID,Project name,Primary end use sector,Primary end use sector detail,Secondary use sector,Output product,Will export,Export destination geography,project_status,Project status major,cbam_endex,sponsor_proxy_cbam
620,0,6.90875477931522,North_America,Unknown,Unknown,PEM,2021.0,5,0,0,999.9999999999999,NA,XL,2021_NA_0_XL,620,CETPROJH21762,exact,CETPROJH21762,Tent Mountain Renewable Energy Complex (TM-REX),Transport (other),Unknown,Unknown,"Hydrogen,Ammonia",Unknown,,On-hold (assumed),Cancelled,0,0
621,0,5.315026980110984,EU,Unknown,Unknown,PEM,2020.0,6,0,0,202.37,EU,XL,2020_EU_0_XL,621,CETPROJH2563,exact,CETPROJH2563,Greenpoint,Transport (road),Unknown,Industry (chemical feedstock) and industry (other),Hydrogen,Unknown,,Fully commissioned,Operating,0,0
622,0,8.517393171418904,Other,Unknown,Unknown,PEM,2021.0,5,0,0,5000.000000000003,OT,XXL,2021_OT_0_XXL,622,CETPROJH21787,exact,CETPROJH21787,Neptuno Solar PV H2 Project,Unknown,Unknown,Unknown,Hydrogen,No,,On-hold (assumed),Cancelled,0,0
623,0,0.8109302162163288,ANZ,Unknown,Unknown,PEM,2019.0,7,0,0,1.25,UNK,M,2019_UNK_0_M,623,,no_match,,,,,,,,,,,0,0
623,0,0.8109302162163288,ANZ,Unknown,Unknown,PEM,2019.0,7,0,0,1.25,UNK,M,2019_UNK_0_M,623,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
624,1,0.0,North_America,Other,MMEX Resources Corporation,Blue_CCS,2021.0,5,0,0,0.0,NA,XS,2021_NA_1_XS,624,,exact_exhausted,,,,,,,,,,,0,0
624,1,0.0,North_America,Other,MMEX Resources Corporation,Blue_CCS,2021.0,5,0,0,0.0,NA,XS,2021_NA_1_XS,624,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
625,0,1.3987168811184478,EU,Unknown,Unknown,PEM,2021.0,5,0,0,3.0500000000000003,EU,M,2021_EU_0_M,625,,exact_exhausted,,,,,,,,,,,0,0
625,0,1.3987168811184478,EU,Unknown,Unknown,PEM,2021.0,5,0,0,3.0500000000000003,EU,M,2021_EU_0_M,625,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
626,0,0.6981347220709844,EU,Unknown,Unknown,PEM,2020.0,6,0,0,1.01,EU,M,2020_EU_0_M,626,CETPROJH2806,relaxed,CETPROJH2806,GrInHy,Unknown,Unknown,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
627,0,1.33500106673234,EU,Unknown,Unknown,PEM,2022.0,4,0,0,2.8,EU,M,2022_EU_0_M,627,,exact_exhausted,,,,,,,,,,,0,0
627,0,1.33500106673234,EU,Unknown,Unknown,PEM,2022.0,4,0,0,2.8,EU,M,2022_EU_0_M,627,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
628,0,4.61512051684126,EU,Unknown,Unknown,PEM,2022.0,4,0,0,100.00000000000003,EU,XL,2022_EU_0_XL,628,CETPROJH21356,exact,CETPROJH21356,Pfeffenhausen H2,Transport (road),Buses,Unknown,Hydrogen,No,,Fully commissioned,Operating,0,0
629,0,1.0986122886681098,EU,Unknown,Unknown,PEM,2022.0,4,0,0,2.0000000000000004,EU,M,2022_EU_0_M,629,,exact_exhausted,,,,,,,,,,,0,0
629,0,1.0986122886681098,EU,Unknown,Unknown,PEM,2022.0,4,0,0,2.0000000000000004,EU,M,2022_EU_0_M,629,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
630,0,0.2311117209633866,EU,Unknown,Unknown,PEM,2021.0,5,0,0,0.25999999999999995,EU,S,2021_EU_0_S,630,CETPROJH2997,relaxed,CETPROJH2997,Sestao H2,Industry (other),Steel,Unknown,Hydrogen,Unknown,,On-hold (assumed),Cancelled,1,0
631,0,2.0794415416798357,EU,Unknown,Unknown,PEM,2022.0,4,0,0,6.999999999999998,EU,M,2022_EU_0_M,631,,exact_exhausted,,,,,,,,,,,0,0
631,0,2.0794415416798357,EU,Unknown,Unknown,PEM,2022.0,4,0,0,6.999999999999998,EU,M,2022_EU_0_M,631,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
632,0,0.6931471805599453,EU,Unknown,Unknown,PEM,2007.0,19,0,0,1.0,EU,M,2007_EU_0_M,632,,no_match,,,,,,,,,,,0,0
632,0,0.6931471805599453,EU,Unknown,Unknown,PEM,2007.0,19,0,0,1.0,EU,M,2007_EU_0_M,632,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
633,0,0.6931471805599453,EU,Unknown,Unknown,PEM,2020.0,6,0,0,1.0,EU,M,2020_EU_0_M,633,CETPROJH2927,relaxed,CETPROJH2927,Vannes H2,Transport (road),Light Motor Vehicles & Heavy Goods Vehicles,Industry (other),Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,0
634,0,4.5217885770490405,EU,Unknown,Unknown,PEM,2021.0,5,0,0,91.00000000000001,EU,L,2021_EU_0_L,634,CETPROJH2916,exact,CETPROJH2916,VHyGO (Grand Ouest Hydrogen Valley),Transport (road),Unknown,Unknown,Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,0
635,0,1.6094379124341005,EU,Unknown,Unknown,PEM,2021.0,5,0,0,4.000000000000001,EU,M,2021_EU_0_M,635,,exact_exhausted,,,,,,,,,,,0,0
635,0,1.6094379124341005,EU,Unknown,Unknown,PEM,2021.0,5,0,0,4.000000000000001,EU,M,2021_EU_0_M,635,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
636,0,0.0953101798043248,EU,Unknown,Unknown,PEM,2019.0,7,0,0,0.09999999999999994,EU,XS,2019_EU_0_XS,636,CETPROJH22063,exact,CETPROJH22063,Kopernikus P2X,Transport (aviation),,Unknown,"Hydrogen,SAF",No,,On-hold (assumed),Cancelled,0,0
637,1,0.0,Other,Other,Energean,Blue_CCS,2021.0,5,0,0,0.0,OT,XS,2021_OT_1_XS,637,,exact_exhausted,,,,,,,,,,,0,0
637,1,0.0,Other,Other,Energean,Blue_CCS,2021.0,5,0,0,0.0,OT,XS,2021_OT_1_XS,637,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
638,0,3.044522437723423,EU,Unknown,Unknown,PEM,2020.0,6,0,0,20.0,EU,L,2020_EU_0_L,638,CETPROJH2806,exact,CETPROJH2806,GrInHy,Unknown,Unknown,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
639,0,2.3978952727983707,EU,Unknown,Unknown,PEM,2020.0,6,0,0,10.000000000000002,EU,L,2020_EU_0_L,639,CETPROJH2927,exact,CETPROJH2927,Vannes H2,Transport (road),Light Motor Vehicles & Heavy Goods Vehicles,Industry (other),Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,0
640,0,0.0,Other,Unknown,Unknown,PEM,2002.0,24,0,0,0.0,OT,XS,2002_OT_0_XS,640,,no_match,,,,,,,,,,,0,0
640,0,0.0,Other,Unknown,Unknown,PEM,2002.0,24,0,0,0.0,OT,XS,2002_OT_0_XS,640,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
641,0,0.0,Other,Unknown,Unknown,PEM,2002.0,24,0,0,0.0,OT,XS,2002_OT_0_XS,641,,no_match,,,,,,,,,,,0,0
641,0,0.0,Other,Unknown,Unknown,PEM,2002.0,24,0,0,0.0,OT,XS,2002_OT_0_XS,641,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
642,0,3.6620219999440535,North_America,Unknown,Unknown,PEM,2021.0,2,1,1,37.94,NA,L,2021_NA_0_L,642,,exact_exhausted,,,,,,,,,,,0,0
642,0,3.6620219999440535,North_America,Unknown,Unknown,PEM,2021.0,2,1,1,37.94,NA,L,2021_NA_0_L,642,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
643,0,0.0,EU,Unknown,Unknown,PEM,2017.0,9,0,0,0.0,EU,XS,2017_EU_0_XS,643,CETPROJH21621,exact,CETPROJH21621,Hypos rSOC,Unknown,Unknown,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
644,0,4.2626798770413155,EU,Unknown,Unknown,PEM,2022.0,2,1,1,70.0,EU,L,2022_EU_0_L,644,CETPROJH21304,exact,CETPROJH21304,SynBioS (Syngas Biological Storage),Gas grid,Unknown,Unknown,Methane,Unknown,,On-hold (assumed),Cancelled,0,0
645,0,4.795790545596741,North_America,Unknown,Unknown,PEM,2021.0,2,1,2,120.00000000000003,NA,XL,2021_NA_0_XL,645,CETPROJH2290,exact,CETPROJH2290,Burnaby H2,Gas grid,Gas grid and supply to fuel station,Transport (road),Hydrogen,No,,Fully commissioned,Operating,0,0
646,0,0.0198026272961797,EU,Unknown,Unknown,PEM,2018.0,8,0,0,0.019999999999999987,EU,XS,2018_EU_0_XS,646,CETPROJH21591,exact,CETPROJH21591,Carbon2Chem,Industry (other),Steel & Plastic,Industry (chemical feedstock),Hydrogen,Unknown,,Fully commissioned,Operating,1,0
647,1,0.0,EU,Other,Neste Oyj,Blue_CCS,2021.0,5,0,0,0.0,EU,XS,2021_EU_1_XS,647,,exact_exhausted,,,,,,,,,,,0,0
647,1,0.0,EU,Other,Neste Oyj,Blue_CCS,2021.0,5,0,0,0.0,EU,XS,2021_EU_1_XS,647,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
648,0,0.6981347220709844,Other,Unknown,Unknown,PEM,2016.0,10,0,0,1.01,OT,M,2016_OT_0_M,648,,exact_exhausted,,,,,,,,,,,0,0
648,0,0.6981347220709844,Other,Unknown,Unknown,PEM,2016.0,10,0,0,1.01,OT,M,2016_OT_0_M,648,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
649,0,1.3862943611198906,Other_Europe,Unknown,Unknown,PEM,2020.0,6,0,0,3.0,OE,M,2020_OE_0_M,649,CETPROJH21048,exact,CETPROJH21048,Long Mountain Antrium H2,Power & heat,Power and heat,Transport (other),Hydrogen,Unknown,,Fully commissioned,Operating,0,0
650,0,0.9162907318741552,Other_Europe,Unknown,Unknown,PEM,2022.0,4,0,0,1.5000000000000004,OE,M,2022_OE_0_M,650,,exact_exhausted,,,,,,,,,,,0,0
650,0,0.9162907318741552,Other_Europe,Unknown,Unknown,PEM,2022.0,4,0,0,1.5000000000000004,OE,M,2022_OE_0_M,650,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
651,1,0.0,Other_Europe,Other,ZEG Power AS,Blue_CCS,2019.0,7,0,0,0.0,OE,XS,2019_OE_1_XS,651,CETPROJH21209,exact,CETPROJH21209,CCB Energy Park,Unknown,Unknown,Unknown,Hydrogen,Unknown,,Feasibility,Planning - early,0,0
652,0,3.044522437723423,Other_Europe,Other,Greenstat Energy As,PEM,2022.0,4,0,0,20.0,OE,L,2022_OE_0_L,652,CETPROJH21202,exact,CETPROJH21202,ROBINSON H2,Unknown,Unknown,Unknown,Hydrogen,Unknown,,Design,Planning - early,0,0
653,0,1.3862943611198906,Other_Europe,Unknown,Unknown,PEM,2020.0,6,0,0,3.0,OE,M,2020_OE_0_M,653,CETPROJH240,exact,CETPROJH240,Bandirma Energy Base,Unknown,Unknown,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
654,1,0.0,Other_Europe,Other,Barents,Blue_CCS,2019.0,7,0,0,0.0,OE,XS,2019_OE_1_XS,654,,exact_exhausted,,,,,,,,,,,0,0
654,1,0.0,Other_Europe,Other,Barents,Blue_CCS,2019.0,7,0,0,0.0,OE,XS,2019_OE_1_XS,654,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
655,0,3.218875824868201,Other_Europe,Other,Yara International ASA,PEM,2021.0,5,0,0,24.000000000000007,OE,L,2021_OE_0_L,655,CETPROJH21601,exact,CETPROJH21601,Octopus Hydrogen 40 ft container,Unknown,Unknown,Unknown,Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,0
656,0,1.252762968495368,Other_Europe,Unknown,Unknown,PEM,2019.0,7,0,0,2.5,OE,M,2019_OE_0_M,656,CETPROJH21023,exact,CETPROJH21023,EMEC Flow Battery Tidal Electrolysis,Transport (shipping),Ferry,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
657,1,0.0,Other_Europe,Other,CapeOmega AS,Blue_CCS,2021.0,2,1,1,0.0,OE,XS,2021_OE_1_XS,657,CETPROJH2848,exact,CETPROJH2848,Gazprom blue hydrogen,Transport (rail),,Unknown,Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,0
658,0,1.791759469228055,North_America,Unknown,Unknown,PEM,2020.0,6,0,0,5.0,NA,M,2020_NA_0_M,658,CETPROJH2143,relaxed,CETPROJH2143,Heligon Testing Facility,Industry (other),Unknown,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
659,0,0.9162907318741552,EU,Other,Eurowind Energy A/S,PEM,2016.0,10,0,0,1.5000000000000004,EU,M,2016_EU_0_M,659,,exact_exhausted,,,,,,,,,,,0,0
659,0,0.9162907318741552,EU,Other,Eurowind Energy A/S,PEM,2016.0,10,0,0,1.5000000000000004,EU,M,2016_EU_0_M,659,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
660,0,1.791759469228055,North_America,Unknown,Unknown,PEM,2020.0,6,0,0,5.0,NA,M,2020_NA_0_M,660,CETPROJH21376,relaxed,CETPROJH21376,Enel US H2,Industry (refinery feedstock),Biorefinery,Unknown,Hydrogen,Unknown,,On-hold (assumed),Cancelled,1,0
661,0,3.9318256327243257,EU,Other,European Energy A/S,PEM,2022.0,4,0,0,50.0,EU,L,2022_EU_0_L,661,,exact_exhausted,,,,,,,,,,,0,0
661,0,3.9318256327243257,EU,Other,European Energy A/S,PEM,2022.0,4,0,0,50.0,EU,L,2022_EU_0_L,661,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
662,0,0.8109302162163288,North_America,Unknown,Unknown,PEM,2019.0,7,0,0,1.25,NA,M,2019_NA_0_M,662,CETPROJH2122,exact,CETPROJH2122,Howell P2G,Gas grid,Building,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
663,0,0.0198026272961797,Other_Europe,Unknown,Unknown,PEM,2016.0,10,0,0,0.019999999999999987,OE,XS,2016_OE_0_XS,663,CETPROJH21132,relaxed,CETPROJH21132,Rutherford Appleton Laboratory H2,Other,R&D,Unknown,Ammonia,Unknown,,Fully commissioned,Operating,0,0
664,0,3.962716119743664,Other_Europe,Unknown,Unknown,PEM,2022.0,4,0,0,51.59999999999998,OE,L,2022_OE_0_L,664,CETPROJH21103,exact,CETPROJH21103,Hydrogen Oxygen Ecosystem Demonstrator Project,Unknown,Unknown,Unknown,Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,0
665,0,2.3978952727983707,Other_Europe,Other,Carlton Power Limited,PEM,2022.0,4,0,0,10.000000000000002,OE,L,2022_OE_0_L,665,CETPROJH21210,exact,CETPROJH21210,HyPilot Test,Other,R&D,Unknown,Ammonia,Unknown,,Fully commissioned,Operating,0,0
666,0,4.795790545596741,North_America,Unknown,Unknown,PEM,2021.0,5,0,0,120.00000000000003,NA,XL,2021_NA_0_XL,666,,exact_exhausted,,,,,,,,,,,0,0
666,0,4.795790545596741,North_America,Unknown,Unknown,PEM,2021.0,5,0,0,120.00000000000003,NA,XL,2021_NA_0_XL,666,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
667,0,3.58351893845611,Other_Europe,Other,Carlton Power Limited,PEM,2022.0,4,0,0,35.0,OE,L,2022_OE_0_L,667,CETPROJH21364,exact,CETPROJH21364,GHP Site,Industry (other),Other Industrial Process,Transport (other),Hydrogen,Unknown,,Fully commissioned,Operating,0,0
668,1,0.0,Other_Europe,Other,Exxon Mobil Corporation,Blue_CCS,2020.0,6,0,0,0.0,OE,XS,2020_OE_1_XS,668,CETPROJH22890,exact,CETPROJH22890,IOC Blue Ammonia Eastern Siberia,Power & heat,Power Generation,Transport (shipping) and industry (other),Ammonia,Unknown,,On-hold (assumed),Cancelled,0,0
669,1,0.0,Other_Europe,Oil_major,Equinor ASA,Blue_CCS,2022.0,4,0,0,0.0,OE,XS,2022_OE_1_XS,669,CETPROJH21104,relaxed,CETPROJH21104,Bacton Hydrogen Hub,Gas grid,Unknown,Unknown,Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,1
670,0,0.0,Other_Europe,Unknown,Unknown,PEM,2021.0,5,0,0,0.0,OE,XS,2021_OE_0_XS,670,CETPROJH2863,exact,CETPROJH2863,EN+ HPP H2 project 4,Transport (road),Buses,Unknown,Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,0
671,1,0.0,Other_Europe,Other,"McDermott International, Inc.",Blue_CCS,2022.0,4,0,0,0.0,OE,XS,2022_OE_1_XS,671,CETPROJH21087,relaxed,CETPROJH21087,H2NorthEast,Industry (other),Industrial heating,Unknown,Hydrogen,No,,Announced (advanced),Planning - early,0,0
672,0,6.906754778648554,Other_Europe,Unknown,Unknown,PEM,2022.0,4,0,0,998.0000000000003,OE,XL,2022_OE_0_XL,672,CETPROJH219,exact,CETPROJH219,Solges Armenia,Power & heat,Power,Transport (road),Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,0
673,0,1.0986122886681098,Other_Europe,Unknown,Unknown,PEM,2022.0,4,0,0,2.0000000000000004,OE,M,2022_OE_0_M,673,,exact_exhausted,,,,,,,,,,,0,0
673,0,1.0986122886681098,Other_Europe,Unknown,Unknown,PEM,2022.0,4,0,0,2.0000000000000004,OE,M,2022_OE_0_M,673,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
674,1,0.0,Other_Europe,Unknown,Unknown,Blue_CCS,2021.0,5,0,0,0.0,OE,XS,2021_OE_1_XS,674,CETPROJH21070,exact,CETPROJH21070,South Wales Industrial Cluster (HYDREUS),Unknown,Unknown,Unknown,Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,0
675,1,0.0,Other_Europe,Other,ARUP,Blue_CCS,2021.0,2,1,1,0.0,OE,XS,2021_OE_1_XS,675,,exact_exhausted,,,,,,,,,,,0,0
675,1,0.0,Other_Europe,Other,ARUP,Blue_CCS,2021.0,2,1,1,0.0,OE,XS,2021_OE_1_XS,675,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
676,1,0.0,Other_Europe,Other,Kellas Midstream Limited,Blue_CCS,2022.0,4,0,0,0.0,OE,XS,2022_OE_1_XS,676,CETPROJH21085,relaxed,CETPROJH21085,"Humber Hub Blue, Killingholme",Power & heat,Power,Industry (other) and transport (road),Hydrogen,Unknown,,Design,Planning - early,0,0
677,1,0.0,Other_Europe,Other,Kellas Midstream Limited,Blue_CCS,2019.0,7,0,0,0.0,OE,XS,2019_OE_1_XS,677,,exact_exhausted,,,,,,,,,,,0,0
677,1,0.0,Other_Europe,Other,Kellas Midstream Limited,Blue_CCS,2019.0,7,0,0,0.0,OE,XS,2019_OE_1_XS,677,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
678,1,0.0,Other_Europe,Other,Uniper SE,Blue_CCS,2022.0,4,0,0,0.0,OE,XS,2022_OE_1_XS,678,CETPROJH21403,relaxed,CETPROJH21403,Easington Gas Terminal Blue Hydrogen,Gas grid,Pipeline Injection,Transport (aviation),"Hydrogen,SAF",Unknown,,On-hold (assumed),Cancelled,0,0
679,1,6.398594934535208,Other_Europe,Oil_major,BP p.l.c.,Blue_CCS,2021.0,2,1,1,600.0,OE,XL,2021_OE_1_XL,679,CETPROJH21047,exact,CETPROJH21047,HyPER,Other,R&D,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,1
680,0,3.044522437723423,Other_Europe,Unknown,Unknown,PEM,2021.0,2,1,2,20.0,OE,L,2021_OE_0_L,680,CETPROJH21095,exact,CETPROJH21095,Holyhead Hydrogen Hub,Transport (other),Regional transport,"Power & heat,Industry (chemical feedstock) and Industry (other)",Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,0
681,0,1.3862943611198906,Other_Europe,Unknown,Unknown,PEM,2020.0,6,0,0,3.0,OE,M,2020_OE_0_M,681,CETPROJH21077,exact,CETPROJH21077,Vanguard H2,Transport (road),Trucks,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
682,0,3.044522437723423,Other_Europe,Other,Carlton Power Limited,PEM,2021.0,5,0,0,20.0,OE,L,2021_OE_0_L,682,CETPROJH21011,exact,CETPROJH21011,Arbikie Distillery H2,Power & heat,Heat,Unknown,Hydrogen,No,,On-hold (assumed),Cancelled,0,0
683,0,0.0198026272961797,Other_Europe,Unknown,Unknown,PEM,2017.0,9,0,0,0.019999999999999987,OE,XS,2017_OE_0_XS,683,CETPROJH21073,relaxed,CETPROJH21073,Surf'n'Turf Orkney Shapinsay/BIG HIT II,Power & heat,Power,Transport (other),Hydrogen,Unknown,,Fully commissioned,Operating,0,0
684,0,0.0198026272961797,Other_Europe,Unknown,Unknown,PEM,2015.0,11,0,0,0.019999999999999987,OE,XS,2015_OE_0_XS,684,CETPROJH2878,relaxed,CETPROJH2878,"STORE&GO, Solothurn",Gas grid,Unknown,Transport (other) and industry (other),Methane,Unknown,,Decommissioned,Offline,0,0
685,1,0.0,Other_Europe,Utility,RWE AG,Blue_CCS,2021.0,5,0,0,0.0,OE,XS,2021_OE_1_XS,685,,exact_exhausted,,,,,,,,,,,0,0
685,1,0.0,Other_Europe,Utility,RWE AG,Blue_CCS,2021.0,5,0,0,0.0,OE,XS,2021_OE_1_XS,685,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
686,0,2.9014215940827497,Other_Europe,Unknown,Unknown,PEM,2021.0,5,0,0,17.2,OE,L,2021_OE_0_L,686,CETPROJH21008,exact,CETPROJH21008,Aberdeen Hydrogen Hub,Transport (road),Buses & Heavy Goods Vehicle,Unknown,Hydrogen,Unknown,,Financed,Planning - advanced,0,0
687,0,3.044522437723423,Other_Europe,Unknown,Unknown,PEM,2021.0,5,0,0,20.0,OE,L,2021_OE_0_L,687,,exact_exhausted,,,,,,,,,,,0,0
687,0,3.044522437723423,Other_Europe,Unknown,Unknown,PEM,2021.0,5,0,0,20.0,OE,L,2021_OE_0_L,687,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
688,0,0.0295588022415444,Other_Europe,Unknown,Unknown,PEM,2021.0,5,0,0,0.03,OE,XS,2021_OE_0_XS,688,CETPROJH2862,exact,CETPROJH2862,EN+ HPP H2 project 3,Unknown,Unknown,Unknown,"Hydrogen,Ammonia",Unknown,,On-hold (assumed),Cancelled,0,0
689,0,0.0392207131532812,Other_Europe,Unknown,Unknown,PEM,2020.0,6,0,0,0.0399999999999999,OE,XS,2020_OE_0_XS,689,CETPROJH2853,exact,CETPROJH2853,Zaporizhzhia H2,Unknown,Unknown,Unknown,Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,0
690,1,0.0,Other_Europe,Other,Cranfield University,Blue_CCS,2021.0,5,0,0,0.0,OE,XS,2021_OE_1_XS,690,,exact_exhausted,,,,,,,,,,,0,0
690,1,0.0,Other_Europe,Other,Cranfield University,Blue_CCS,2021.0,5,0,0,0.0,OE,XS,2021_OE_1_XS,690,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
691,1,0.0,Other_Europe,Unknown,Unknown,Blue_CCS,2021.0,5,0,0,0.0,OE,XS,2021_OE_1_XS,691,,exact_exhausted,,,,,,,,,,,0,0
691,1,0.0,Other_Europe,Unknown,Unknown,Blue_CCS,2021.0,5,0,0,0.0,OE,XS,2021_OE_1_XS,691,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
692,1,0.0,Other_Europe,Other,Essar Oil (UK) Limited,Blue_CCS,2021.0,5,0,0,0.0,OE,XS,2021_OE_1_XS,692,,exact_exhausted,,,,,,,,,,,0,0
692,1,0.0,Other_Europe,Other,Essar Oil (UK) Limited,Blue_CCS,2021.0,5,0,0,0.0,OE,XS,2021_OE_1_XS,692,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
693,1,0.0,Other_Europe,Other,Essar Oil (UK) Ltd,Blue_CCS,2021.0,5,0,0,0.0,OE,XS,2021_OE_1_XS,693,,exact_exhausted,,,,,,,,,,,0,0
693,1,0.0,Other_Europe,Other,Essar Oil (UK) Ltd,Blue_CCS,2021.0,5,0,0,0.0,OE,XS,2021_OE_1_XS,693,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
694,0,0.0392207131532812,Other_Europe,Unknown,Unknown,PEM,2013.0,13,0,0,0.0399999999999999,OE,XS,2013_OE_0_XS,694,CETPROJH21041,relaxed,CETPROJH21041,Hydrogen mini grid system Yorkshire (Rotherham),Transport (road),Refueling Station,Power & heat and Gas grid,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
695,0,2.302585092994046,Other_Europe,Unknown,Unknown,PEM,2020.0,6,0,0,9.000000000000002,OE,M,2020_OE_0_M,695,,exact_exhausted,,,,,,,,,,,0,0
695,0,2.302585092994046,Other_Europe,Unknown,Unknown,PEM,2020.0,6,0,0,9.000000000000002,OE,M,2020_OE_0_M,695,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
696,1,0.0,Other_Europe,Unknown,Unknown,Blue_CCS,2021.0,5,0,0,0.0,OE,XS,2021_OE_1_XS,696,,exact_exhausted,,,,,,,,,,,0,0
696,1,0.0,Other_Europe,Unknown,Unknown,Blue_CCS,2021.0,5,0,0,0.0,OE,XS,2021_OE_1_XS,696,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
697,1,6.398594934535208,Other_Europe,Oil_major,BP p.l.c.,Blue_CCS,2021.0,2,1,1,600.0,OE,XL,2021_OE_1_XL,697,CETPROJH23059,exact,CETPROJH23059,CCB Energy Park,Unknown,Unknown,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,1
698,1,0.0,Other_Europe,Other,Storegga Geotechnologies Limited,Blue_CCS,2021.0,5,0,0,0.0,OE,XS,2021_OE_1_XS,698,,exact_exhausted,,,,,,,,,,,0,0
698,1,0.0,Other_Europe,Other,Storegga Geotechnologies Limited,Blue_CCS,2021.0,5,0,0,0.0,OE,XS,2021_OE_1_XS,698,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
699,0,3.044522437723423,Other_Europe,Unknown,Unknown,PEM,2020.0,3,1,2,20.0,OE,L,2020_OE_0_L,699,CETPROJH21211,exact,CETPROJH21211,Stord Hydrogen Energy House project,Transport (road),Light Motor Vehicles,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
700,0,0.9162907318741552,North_America,Unknown,Unknown,PEM,2016.0,10,0,0,1.5000000000000004,NA,M,2016_NA_0_M,700,CETPROJH2278,relaxed,CETPROJH2278,Markham Energy Storage,Transport (rail),,Transport (road),Hydrogen,Unknown,,Fully commissioned,Operating,0,0
701,0,4.564348191467836,Other_Europe,Unknown,Unknown,PEM,2021.0,2,1,2,94.99999999999999,OE,L,2021_OE_0_L,701,,exact_exhausted,,,,,,,,,,,0,0
701,0,4.564348191467836,Other_Europe,Unknown,Unknown,PEM,2021.0,2,1,2,94.99999999999999,OE,L,2021_OE_0_L,701,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
